step,upright,speed,reward,skill_name,fault_active,reconnect_active
338,0.9994,0.4543,0.4993,flat_walk_trot,False,False
339,0.9992,0.6257,0.4991,flat_walk_trot,False,False
340,0.9984,0.5173,0.4982,flat_walk_trot,False,False
341,0.9979,0.4588,0.4996,flat_walk_trot,False,False
342,0.9965,0.3561,0.4992,flat_walk_trot,False,False
343,0.9951,0.37,0.4955,flat_walk_trot,False,False
344,0.9936,0.397,0.4945,flat_walk_trot,False,False
345,0.9921,0.3757,0.494,flat_walk_trot,False,False
346,0.9935,0.1983,0.4897,flat_walk_trot,False,False
347,0.9947,0.1623,0.4951,flat_walk_trot,False,False
348,0.9968,0.313,0.4943,flat_walk_trot,False,False
349,0.9982,0.3842,0.496,flat_walk_trot,False,False
350,0.9994,0.4564,0.4972,flat_walk_trot,False,False
351,1.0,0.4962,0.4962,flat_walk_trot,False,False
352,0.9996,0.4982,0.498,flat_walk_trot,False,False
353,0.9995,0.4457,0.4988,flat_walk_trot,False,False
354,0.9991,0.5845,0.5054,flat_walk_trot,False,False
355,0.9983,0.4813,0.5059,flat_walk_trot,False,False
356,0.9978,0.414,0.5048,flat_walk_trot,False,False
357,0.9962,0.3333,0.5055,flat_walk_trot,False,False
358,0.9948,0.3763,0.5047,flat_walk_trot,False,False
359,0.9931,0.4148,0.5039,flat_walk_trot,False,False
360,0.9926,0.329,0.4948,flat_walk_trot,False,False
361,0.9934,0.1638,0.4936,flat_walk_trot,False,False
362,0.9945,0.18,0.4992,flat_walk_trot,False,False
363,0.9965,0.3086,0.4923,flat_walk_trot,False,False
364,0.9979,0.3775,0.4967,flat_walk_trot,False,False
365,0.9993,0.4426,0.5,flat_walk_trot,False,False
366,1.0,0.4809,0.4975,flat_walk_trot,False,False
367,0.9997,0.495,0.4981,flat_walk_trot,False,False
368,0.9994,0.4297,0.5031,flat_walk_trot,False,False
369,0.9992,0.6088,0.5065,flat_walk_trot,False,False
370,0.9983,0.5069,0.5055,flat_walk_trot,False,False
371,0.9979,0.4495,0.5065,flat_walk_trot,False,False
372,0.9964,0.3511,0.5062,flat_walk_trot,False,False
373,0.995,0.3769,0.5041,flat_walk_trot,False,False
374,0.9935,0.4046,0.504,flat_walk_trot,False,False
375,0.9923,0.3612,0.5013,flat_walk_trot,False,False
376,0.9935,0.1899,0.5007,flat_walk_trot,False,False
377,0.9946,0.1679,0.4987,flat_walk_trot,False,False
378,0.9967,0.3096,0.5013,flat_walk_trot,False,False
379,0.9981,0.3781,0.5071,flat_walk_trot,False,False
380,0.9993,0.4478,0.5041,flat_walk_trot,False,False
381,1.0,0.488,0.5035,flat_walk_trot,False,False
382,0.9997,0.4885,0.5059,flat_walk_trot,False,False
383,0.9994,0.4317,0.5118,flat_walk_trot,False,False
384,0.9992,0.5875,0.5092,flat_walk_trot,False,False
385,0.9983,0.4866,0.5006,flat_walk_trot,False,False
386,0.9978,0.4329,0.504,flat_walk_trot,False,False
387,0.9962,0.3468,0.504,flat_walk_trot,False,False
388,0.9947,0.3833,0.5048,flat_walk_trot,False,False
389,0.9931,0.4242,0.5012,flat_walk_trot,False,False
390,0.9926,0.3301,0.4993,flat_walk_trot,False,False
391,0.9934,0.1766,0.4927,flat_walk_trot,False,False
392,0.9946,0.1993,0.492,flat_walk_trot,False,False
393,0.9964,0.3194,0.4985,flat_walk_trot,False,False
394,0.998,0.3766,0.4985,flat_walk_trot,False,False
395,0.9993,0.4396,0.4998,flat_walk_trot,False,False
396,1.0,0.4828,0.5002,flat_walk_trot,False,False
397,0.9997,0.4935,0.4993,flat_walk_trot,False,False
398,0.9994,0.4374,0.497,flat_walk_trot,False,False
