step,upright,speed,reward,skill_name,fault_active,reconnect_active
382,0.9996,0.5729,0.4452,flat_walk_trot,False,False
383,0.9996,0.4183,0.3753,flat_walk_trot,False,False
384,0.9995,0.4974,0.5092,flat_walk_trot,False,False
385,0.9991,0.3491,0.4811,flat_walk_trot,False,False
386,0.9988,0.2196,0.4593,flat_walk_trot,False,False
387,0.9975,0.068,0.4913,flat_walk_trot,False,False
388,0.9973,0.1447,0.388,flat_walk_trot,False,False
389,0.9973,0.1685,0.5737,flat_walk_trot,False,False
390,0.9967,0.0988,0.5922,flat_walk_trot,False,False
391,0.9977,0.1637,0.5136,flat_walk_trot,False,False
392,0.9982,0.3409,0.5511,flat_walk_trot,False,False
393,0.9992,0.4687,0.49,flat_walk_trot,False,False
394,0.9998,0.4057,0.5928,flat_walk_trot,False,False
395,0.9999,0.3679,0.8287,flat_walk_trot,False,False
396,0.9998,0.3867,0.8584,flat_walk_trot,False,False
397,0.9996,0.3365,0.78,flat_walk_trot,False,False
398,0.9996,0.4139,0.5763,flat_walk_trot,False,False
399,0.9991,0.3917,0.4709,flat_walk_trot,False,False
400,0.9986,0.3404,0.5009,flat_walk_trot,False,False
401,0.9976,0.2783,0.4385,flat_walk_trot,False,False
402,0.9961,0.2694,0.4599,flat_walk_trot,False,False
403,0.9954,0.2905,0.5116,flat_walk_trot,False,False
404,0.9944,0.2514,0.5092,flat_walk_trot,False,False
405,0.9937,0.2368,0.525,flat_walk_trot,False,False
406,0.9945,0.1767,0.5033,flat_walk_trot,False,False
407,0.9954,0.1574,0.4912,flat_walk_trot,False,False
408,0.997,0.3261,0.5091,flat_walk_trot,False,False
409,0.9985,0.4069,0.4906,flat_walk_trot,False,False
410,0.9995,0.4817,0.4751,flat_walk_trot,False,False
411,1.0,0.567,0.4822,flat_walk_trot,False,False
412,0.9997,0.553,0.4485,flat_walk_trot,False,False
413,0.9996,0.3609,0.3967,flat_walk_trot,False,False
414,0.9996,0.4958,0.5178,flat_walk_trot,False,False
415,0.9991,0.3647,0.5474,flat_walk_trot,False,False
416,0.999,0.2512,0.4809,flat_walk_trot,False,False
417,0.9978,0.1018,0.5439,flat_walk_trot,False,False
418,0.9973,0.1306,0.4238,flat_walk_trot,False,False
419,0.9973,0.1076,0.5375,flat_walk_trot,False,False
420,0.9967,0.1361,0.6269,flat_walk_trot,False,False
421,0.9975,0.1627,0.5307,flat_walk_trot,False,False
422,0.9983,0.2908,0.5935,flat_walk_trot,False,False
423,0.9992,0.4172,0.5723,flat_walk_trot,False,False
424,0.9999,0.4808,0.5823,flat_walk_trot,False,False
425,0.9999,0.294,0.7149,flat_walk_trot,False,False
426,0.9998,0.3512,0.7763,flat_walk_trot,False,False
427,0.9996,0.3401,0.6312,flat_walk_trot,False,False
428,0.9994,0.3077,0.5764,flat_walk_trot,False,False
429,0.9989,0.3281,0.5542,flat_walk_trot,False,False
430,0.9981,0.3119,0.4196,flat_walk_trot,False,False
431,0.9973,0.315,0.3892,flat_walk_trot,False,False
432,0.9962,0.3179,0.3624,flat_walk_trot,False,False
433,0.9954,0.3659,0.3245,flat_walk_trot,False,False
434,0.9947,0.304,0.4274,flat_walk_trot,False,False
435,0.9939,0.2519,0.4445,flat_walk_trot,False,False
436,0.9944,0.2625,0.4236,flat_walk_trot,False,False
437,0.9956,0.1832,0.5079,flat_walk_trot,False,False
438,0.997,0.3349,0.489,flat_walk_trot,False,False
439,0.9986,0.42,0.4695,flat_walk_trot,False,False
440,0.9996,0.4431,0.537,flat_walk_trot,False,False
441,1.0,0.5494,0.5026,flat_walk_trot,False,False
442,0.9996,0.5457,0.4834,flat_walk_trot,False,False
443,0.9996,0.4,0.4117,flat_walk_trot,False,False
444,0.9995,0.4812,0.4847,flat_walk_trot,False,False
445,0.999,0.3371,0.4818,flat_walk_trot,False,False
446,0.9987,0.2106,0.4473,flat_walk_trot,False,False
447,0.9977,0.127,0.5246,flat_walk_trot,False,False
448,0.9973,0.0768,0.4595,flat_walk_trot,False,False
449,0.9974,0.0973,0.5315,flat_walk_trot,False,False
450,0.9971,0.1063,0.5943,flat_walk_trot,False,False
451,0.9975,0.1785,0.5237,flat_walk_trot,False,False
452,0.9984,0.3211,0.5532,flat_walk_trot,False,False
453,0.9991,0.4389,0.5827,flat_walk_trot,False,False
454,0.9998,0.458,0.5865,flat_walk_trot,False,False
455,1.0,0.3704,0.8559,flat_walk_trot,False,False
456,0.9998,0.4405,0.9249,flat_walk_trot,False,False
457,0.9996,0.3441,0.7401,flat_walk_trot,False,False
458,0.9994,0.3707,0.6073,flat_walk_trot,False,False
459,0.999,0.3404,0.558,flat_walk_trot,False,False
460,0.9983,0.2895,0.5083,flat_walk_trot,False,False
461,0.9972,0.2696,0.4482,flat_walk_trot,False,False
462,0.9962,0.2777,0.4142,flat_walk_trot,False,False
463,0.9954,0.3037,0.3886,flat_walk_trot,False,False
464,0.9946,0.269,0.432,flat_walk_trot,False,False
