method,step,speed,upright,fault_active,reconnect_active
HERA,21285,0.0,1.0,False,False
HERA,21286,0.0,1.0,False,False
HERA,21287,0.0,1.0,False,False
HERA,21288,0.0,1.0,False,False
HERA,21289,0.0,1.0,False,False
HERA,21290,0.0,1.0,False,False
HERA,21291,0.0,1.0,False,False
HERA,21292,0.0,1.0,False,False
HERA,21293,0.0,1.0,False,False
HERA,21294,0.0,1.0,False,False
HERA,21295,0.0,1.0,False,False
HERA,21296,0.0,1.0,False,False
HERA,21297,0.0,1.0,False,False
HERA,21298,0.0,1.0,False,False
HERA,21299,0.0,1.0,False,False
HERA,21300,0.0,1.0,False,False
HERA,21301,0.0,1.0,False,False
HERA,21302,0.0,1.0,False,False
HERA,21303,0.0,1.0,False,False
HERA,21304,0.0,1.0,False,False
HERA,21305,0.0,1.0,False,False
HERA,21306,0.0,1.0,False,False
HERA,21307,0.0,1.0,False,False
HERA,21308,0.0,1.0,False,False
HERA,21309,0.0,1.0,False,False
HERA,21310,0.0,1.0,False,False
HERA,21311,0.0,1.0,False,False
HERA,21312,0.0,1.0,False,False
HERA,21313,0.0,1.0,False,False
HERA,21314,0.0,1.0,False,False
HERA,21315,0.0,1.0,False,False
HERA,21316,0.0,1.0,False,False
HERA,21317,0.0,1.0,False,False
HERA,21318,0.0,1.0,False,False
HERA,21319,0.0,1.0,False,False
HERA,21320,0.0,1.0,False,False
HERA,21321,0.0,1.0,False,False
HERA,21322,0.0,1.0,False,False
HERA,21323,0.0,1.0,False,False
HERA,21324,0.0,1.0,False,False
HERA,21325,0.0,1.0,False,False
HERA,21326,0.0,1.0,False,False
HERA,21327,0.0,1.0,False,False
HERA,21328,0.0,1.0,False,False
HERA,21329,0.0,1.0,False,False
HERA,21330,0.0,1.0,False,False
HERA,21331,0.0,1.0,False,False
HERA,21332,0.0,1.0,False,False
HERA,21333,0.0,1.0,False,False
HERA,21334,0.0,1.0,False,False
HERA,21335,0.0,1.0,False,False
HERA,21336,0.0,1.0,False,False
HERA,21337,0.0,1.0,False,False
HERA,21338,0.0,1.0,False,False
HERA,21339,0.0,1.0,False,False
HERA,21340,0.0,1.0,False,False
HERA,21341,0.0,1.0,False,False
HERA,21342,0.0,1.0,False,False
HERA,21343,0.0,1.0,False,False
HERA,21344,0.0,1.0,False,False
HERA,21345,0.0,1.0,False,False
HERA,21346,0.0,1.0,False,False
HERA,21347,0.0,1.0,False,False
HERA,21348,0.0,1.0,False,False
HERA,21349,0.0,1.0,False,False
HERA,21350,0.0,1.0,False,False
HERA,21351,0.0,1.0,False,False
HERA,21352,0.0,1.0,False,False
HERA,21353,0.0,1.0,False,False
HERA,21354,0.0,1.0,False,False
HERA,21355,0.0,1.0,False,False
HERA,21356,0.0,1.0,False,False
HERA,21357,0.0,1.0,False,False
HERA,21358,0.0,1.0,False,False
HERA,21359,0.0,1.0,False,False
HERA,21360,0.0,1.0,False,False
HERA,21361,0.0,1.0,False,False
HERA,21362,0.0,1.0,False,False
HERA,21363,0.0,1.0,False,False
HERA,21364,0.0,1.0,False,False
HERA,21365,0.0,1.0,False,False
HERA,21366,0.0,1.0,False,False
HERA,21367,0.0,1.0,False,False
HERA,21368,0.0,1.0,False,False
HERA,21369,0.0,1.0,False,False
HERA,21370,0.0,1.0,False,False
HERA,21371,0.0,1.0,False,False
HERA,21372,0.0,1.0,False,False
HERA,21373,0.0,1.0,False,False
HERA,21374,0.0,1.0,False,False
HERA,21375,0.0,1.0,False,False
HERA,21376,0.0,1.0,False,False
HERA,21377,0.0,1.0,False,False
HERA,21378,0.0,1.0,False,False
HERA,21379,0.0,1.0,False,False
HERA,21380,0.0,1.0,False,False
HERA,21381,0.0,1.0,False,False
HERA,21382,0.0,1.0,False,False
HERA,21383,0.0,1.0,False,False
HERA,21384,0.0,1.0,False,False
HERA,21385,0.0,1.0,False,False
HERA,21386,0.0,1.0,False,False
HERA,21387,0.0,1.0,False,False
HERA,21388,0.0,1.0,False,False
HERA,21389,0.0,1.0,False,False
HERA,21390,0.0,1.0,False,False
HERA,21391,0.0,1.0,False,False
HERA,21392,0.0,1.0,False,False
HERA,21393,0.0,1.0,False,False
HERA,21394,0.0,1.0,False,False
HERA,21395,0.0,1.0,False,False
HERA,21396,0.0,1.0,False,False
HERA,21397,0.0,1.0,False,False
HERA,21398,0.0,1.0,False,False
HERA,21399,0.0,1.0,False,False
HERA,21400,0.0,1.0,False,False
HERA,21401,0.0,1.0,False,False
HERA,21402,0.0,1.0,False,False
HERA,21403,0.0,1.0,False,False
HERA,21404,0.0,1.0,False,False
HERA,21405,0.0,1.0,False,False
HERA,21406,0.0,1.0,False,False
HERA,21407,0.0,1.0,False,False
HERA,21408,0.0,1.0,False,False
HERA,21409,0.0,1.0,False,False
HERA,21410,0.0,1.0,False,False
HERA,21411,0.0,1.0,False,False
HERA,21412,0.0,1.0,False,False
HERA,21413,0.0,1.0,False,False
HERA,21414,0.0,1.0,False,False
HERA,21415,0.0,1.0,False,False
HERA,21416,0.0,1.0,False,False
HERA,21417,0.0,1.0,False,False
HERA,21418,0.0,1.0,False,False
HERA,21419,0.0,1.0,False,False
HERA,21420,0.0,1.0,False,False
HERA,21421,0.0,1.0,False,False
HERA,21422,0.0,1.0,False,False
HERA,21423,0.0,1.0,False,False
HERA,21424,0.0,1.0,False,False
HERA,21425,0.0,1.0,False,False
HERA,21426,0.0,1.0,False,False
HERA,21427,0.0,1.0,False,False
HERA,21428,0.0,1.0,False,False
HERA,21429,0.0,1.0,False,False
HERA,21430,0.0,1.0,False,False
HERA,21431,0.0,1.0,False,False
HERA,21432,0.0,1.0,False,False
HERA,21433,0.0,1.0,False,False
HERA,21434,0.0,1.0,False,False
HERA,21435,0.0,1.0,False,False
HERA,21436,0.0,1.0,False,False
HERA,21437,0.0,1.0,False,False
HERA,21438,0.0,1.0,False,False
HERA,21439,0.0,1.0,False,False
HERA,21440,0.0,1.0,False,False
HERA,21441,0.0,1.0,False,False
HERA,21442,0.0,1.0,False,False
HERA,21443,0.0,1.0,False,False
HERA,21444,0.0,1.0,False,False
HERA,21445,0.0,1.0,False,False
HERA,21446,0.0,1.0,False,False
HERA,21447,0.0,1.0,False,False
HERA,21448,0.0,1.0,False,False
HERA,21449,0.0,1.0,False,False
HERA,21450,0.0,1.0,False,False
HERA,21451,0.0,1.0,False,False
HERA,21452,0.0,1.0,False,False
HERA,21453,0.0,1.0,False,False
HERA,21454,0.0,1.0,False,False
HERA,21455,0.0,1.0,False,False
HERA,21456,0.0,1.0,False,False
HERA,21457,0.0,1.0,False,False
HERA,21458,0.0,1.0,False,False
HERA,21459,0.0,1.0,False,False
HERA,21460,0.0,1.0,False,False
HERA,21461,0.0,1.0,False,False
HERA,21462,0.0,1.0,False,False
HERA,21463,0.0,1.0,False,False
HERA,21464,0.0,1.0,False,False
HERA,21465,0.0,1.0,False,False
HERA,21466,0.0,1.0,False,False
HERA,21467,0.0,1.0,False,False
HERA,21468,0.0,1.0,False,False
HERA,21469,0.0,1.0,False,False
HERA,21470,0.0,1.0,False,False
HERA,21471,0.0,1.0,False,False
HERA,21472,0.0,1.0,False,False
HERA,21473,0.0,1.0,False,False
HERA,21474,0.0,1.0,False,False
HERA,21475,0.0,1.0,False,False
HERA,21476,0.0,1.0,False,False
HERA,21477,0.0,1.0,False,False
HERA,21478,0.0,1.0,False,False
HERA,21479,0.0,1.0,False,False
HERA,21480,0.0,1.0,False,False
HERA,21481,0.0,1.0,False,False
HERA,21482,0.0,1.0,False,False
HERA,21483,0.0,1.0,False,False
HERA,21484,0.0,1.0,False,False
HERA,21485,0.0,1.0,False,False
HERA,21486,0.0,1.0,False,False
HERA,21487,0.0,1.0,False,False
HERA,21488,0.0,1.0,False,False
HERA,21489,0.0,1.0,False,False
HERA,21490,0.0,1.0,False,False
HERA,21491,0.0,1.0,False,False
HERA,21492,0.0,1.0,False,False
HERA,21493,0.0,1.0,False,False
HERA,21494,0.0,1.0,False,False
HERA,21495,0.0,1.0,False,False
HERA,21496,0.0,1.0,False,False
HERA,21497,0.0,1.0,False,False
HERA,21498,0.0,1.0,False,False
HERA,21499,0.0,1.0,False,False
HERA,21500,0.0,1.0,False,False
HERA,21501,0.0,1.0,False,False
HERA,21502,0.0,1.0,False,False
HERA,21503,0.0,1.0,False,False
HERA,21504,0.0,1.0,False,False
HERA,21505,0.0,1.0,False,False
HERA,21506,0.0,1.0,False,False
HERA,21507,0.0,1.0,False,False
HERA,21508,0.0,1.0,False,False
HERA,21509,0.0,1.0,False,False
HERA,21510,0.0,1.0,False,False
HERA,21511,0.0,1.0,False,False
HERA,21512,0.0,1.0,False,False
HERA,21513,0.0,1.0,False,False
HERA,21514,0.0,1.0,False,False
HERA,21515,0.0,1.0,False,False
HERA,21516,0.0,1.0,False,False
HERA,21517,0.0,1.0,False,False
HERA,21518,0.0,1.0,False,False
HERA,21519,0.0,1.0,False,False
HERA,21520,0.0,1.0,False,False
HERA,21521,0.0,1.0,False,False
HERA,21522,0.0,1.0,False,False
HERA,21523,0.0,1.0,False,False
HERA,21524,0.0,1.0,False,False
HERA,21525,0.0,1.0,False,False
HERA,21526,0.0,1.0,False,False
HERA,21527,0.0,1.0,False,False
HERA,21528,0.0,1.0,False,False
HERA,21529,0.0,1.0,False,False
HERA,21530,0.0,1.0,False,False
HERA,21531,0.0,1.0,False,False
HERA,21532,0.0,1.0,False,False
HERA,21533,0.0,1.0,False,False
HERA,21534,0.0,1.0,False,False
HERA,21535,0.0,1.0,False,False
HERA,21536,0.0,1.0,False,False
HERA,21537,0.0,1.0,False,False
HERA,21538,0.0,1.0,False,False
HERA,21539,0.0,1.0,False,False
HERA,21540,0.0,1.0,False,False
HERA,21541,0.0,1.0,False,False
HERA,21542,0.0,1.0,False,False
HERA,21543,0.0,1.0,False,False
HERA,21544,0.0,1.0,False,False
HERA,21545,0.0,1.0,False,False
HERA,21546,0.0,1.0,False,False
HERA,21547,0.0,1.0,False,False
HERA,21548,0.0,1.0,False,False
HERA,21549,0.0,1.0,False,False
HERA,21550,0.0,1.0,False,False
HERA,21551,0.0,1.0,False,False
HERA,21552,0.0,1.0,False,False
HERA,21553,0.0,1.0,False,False
HERA,21554,0.0,1.0,False,False
HERA,21555,0.0,1.0,False,False
HERA,21556,0.0,1.0,False,False
HERA,21557,0.0,1.0,False,False
HERA,21558,0.0,1.0,False,False
HERA,21559,0.0,1.0,False,False
HERA,21560,0.0,1.0,False,False
HERA,21561,0.0,1.0,False,False
HERA,21562,0.0,1.0,False,False
HERA,21563,0.0,1.0,False,False
HERA,21564,0.0,1.0,False,False
HERA,21565,0.0,1.0,False,False
HERA,21566,0.0,1.0,False,False
HERA,21567,0.0,1.0,False,False
HERA,21568,0.0,1.0,False,False
HERA,21569,0.0,1.0,False,False
HERA,21570,0.0,1.0,False,False
HERA,21571,0.0,1.0,False,False
HERA,21572,0.0,1.0,False,False
HERA,21573,0.0,1.0,False,False
HERA,21574,0.0,1.0,False,False
HERA,21575,0.0,1.0,False,False
HERA,21576,0.0,1.0,False,False
HERA,21577,0.0,1.0,False,False
HERA,21578,0.0,1.0,False,False
HERA,21579,0.0,1.0,False,False
HERA,21580,0.0,1.0,False,False
HERA,21581,0.0,1.0,False,False
HERA,21582,0.0,1.0,False,False
HERA,21583,0.0,1.0,False,False
HERA,21584,0.0,1.0,False,False
HERA,21585,0.0,1.0,False,False
HERA,21586,0.0,1.0,False,False
HERA,21587,0.0,1.0,False,False
HERA,21588,0.0,1.0,False,False
HERA,21589,0.0,1.0,False,False
HERA,21590,0.0,1.0,False,False
HERA,21591,0.0,1.0,False,False
HERA,21592,0.0,1.0,False,False
HERA,21593,0.0,1.0,False,False
HERA,21594,0.0,1.0,False,False
HERA,21595,0.0,1.0,False,False
HERA,21596,0.0,1.0,False,False
HERA,21597,0.0,1.0,False,False
HERA,21598,0.0,1.0,False,False
HERA,21599,0.0,1.0,False,False
HERA,21600,0.0,1.0,False,False
HERA,21601,0.0,1.0,False,False
HERA,21602,0.0,1.0,False,False
HERA,21603,0.0,1.0,False,False
HERA,21604,0.0,1.0,False,False
HERA,21605,0.0,1.0,False,False
HERA,21606,0.0,1.0,False,False
HERA,21607,0.0,1.0,False,False
HERA,21608,0.0,1.0,False,False
HERA,21609,0.0,1.0,False,False
HERA,21610,0.0,1.0,False,False
HERA,21611,0.0,1.0,False,False
HERA,21612,0.0,1.0,False,False
HERA,21613,0.0,1.0,False,False
HERA,21614,0.0,1.0,False,False
HERA,21615,0.0,1.0,False,False
HERA,21616,0.0,1.0,False,False
HERA,21617,0.0,1.0,False,False
HERA,21618,0.0,1.0,False,False
HERA,21619,0.0,1.0,False,False
HERA,21620,0.0,1.0,False,False
HERA,21621,0.0,1.0,False,False
HERA,21622,0.0,1.0,False,False
HERA,21623,0.0,1.0,False,False
HERA,21624,0.0,1.0,False,False
HERA,21625,0.0,1.0,False,False
HERA,21626,0.0,1.0,False,False
HERA,21627,0.0,1.0,False,False
HERA,21628,0.0,1.0,False,False
HERA,21629,0.0,1.0,False,False
HERA,21630,0.0,1.0,False,False
HERA,21631,0.0,1.0,False,False
HERA,21632,0.0,1.0,False,False
HERA,21633,0.0,1.0,False,False
HERA,21634,0.0,1.0,False,False
HERA,21635,0.0,1.0,False,False
HERA,21636,0.0,1.0,False,False
HERA,21637,0.0,1.0,False,False
HERA,21638,0.0,1.0,False,False
HERA,21639,0.0,1.0,False,False
HERA,21640,0.0,1.0,False,False
HERA,21641,0.0,1.0,False,False
HERA,21642,0.0,1.0,False,False
HERA,21643,0.0,1.0,False,False
HERA,21644,0.0,1.0,False,False
HERA,21645,0.0,1.0,False,False
HERA,21646,0.0,1.0,False,False
HERA,21647,0.0,1.0,False,False
HERA,21648,0.0,1.0,False,False
HERA,21649,0.0,1.0,False,False
HERA,21650,0.0,1.0,False,False
HERA,21651,0.0,1.0,False,False
HERA,21652,0.0,1.0,False,False
HERA,21653,0.0,1.0,False,False
HERA,21654,0.0,1.0,False,False
HERA,21655,0.0,1.0,False,False
HERA,21656,0.0,1.0,False,False
HERA,21657,0.0,1.0,False,False
HERA,21658,0.0,1.0,False,False
HERA,21659,0.0,1.0,False,False
HERA,21660,0.0,1.0,False,False
HERA,21661,0.0,1.0,False,False
HERA,21662,0.0,1.0,False,False
HERA,21663,0.0,1.0,False,False
HERA,21664,0.0,1.0,False,False
HERA,21665,0.0,1.0,False,False
HERA,21666,0.0,1.0,False,False
HERA,21667,0.0,1.0,False,False
HERA,21668,0.0,1.0,False,False
HERA,21669,0.0,1.0,False,False
HERA,21670,0.0,1.0,False,False
HERA,21671,0.0,1.0,False,False
HERA,21672,0.0,1.0,False,False
HERA,21673,0.0,1.0,False,False
HERA,21674,0.0,1.0,False,False
HERA,21675,0.0,1.0,False,False
HERA,21676,0.0,1.0,False,False
HERA,21677,0.0,1.0,False,False
HERA,21678,0.0,1.0,False,False
HERA,21679,0.0,1.0,False,False
HERA,21680,0.0,1.0,False,False
HERA,21681,0.0,1.0,False,False
HERA,21682,0.0,1.0,False,False
HERA,21683,0.0,1.0,False,False
HERA,21684,0.0,1.0,False,False
HERA,21685,0.0,1.0,False,False
HERA,21686,0.0,1.0,False,False
HERA,21687,0.0,1.0,False,False
HERA,21688,0.0,1.0,False,False
HERA,21689,0.0,1.0,False,False
HERA,21690,0.0,1.0,False,False
HERA,21691,0.0,1.0,False,False
HERA,21692,0.0,1.0,False,False
HERA,21693,0.0,1.0,False,False
HERA,21694,0.0,1.0,False,False
HERA,21695,0.0,1.0,False,False
HERA,21696,0.0,1.0,False,False
HERA,21697,0.0,1.0,False,False
HERA,21698,0.0,1.0,False,False
HERA,21699,0.0,1.0,False,False
HERA,21700,0.0061,1.0,False,False
HERA,21701,0.0357,1.0,False,False
HERA,21702,0.0812,1.0,False,False
HERA,21703,0.1113,1.0,False,False
HERA,21704,0.1253,1.0,False,False
HERA,21705,0.1408,1.0,False,False
HERA,21706,0.0907,1.0,False,False
HERA,21707,0.1198,1.0,False,False
HERA,21708,0.0467,1.0,False,False
HERA,21709,0.0522,1.0,False,False
HERA,21710,0.0405,1.0,False,False
HERA,21711,0.0313,1.0,False,False
HERA,21712,0.0083,1.0,False,False
HERA,21713,0.0726,1.0,False,False
HERA,21714,0.0793,1.0,False,False
HERA,21715,0.0581,1.0,False,False
HERA,21716,0.0955,1.0,False,False
HERA,21717,0.0839,1.0,False,False
HERA,21718,0.0648,1.0,False,False
HERA,21719,0.0718,1.0,False,False
HERA,21720,0.0589,1.0,False,False
HERA,21721,0.0403,1.0,False,False
HERA,21722,0.0327,1.0,False,False
HERA,21723,0.0277,1.0,False,False
HERA,21724,0.017,1.0,False,False
HERA,21725,0.0102,1.0,False,False
HERA,21726,0.0099,1.0,False,False
HERA,21727,0.008,1.0,False,False
HERA,21728,0.005,1.0,False,False
HERA,21729,0.0063,1.0,False,False
HERA,21730,0.009,1.0,False,False
HERA,21731,0.0096,1.0,False,False
HERA,21732,0.0108,1.0,False,False
HERA,21733,0.014,1.0,False,False
HERA,21734,0.0161,1.0,False,False
HERA,21735,0.0167,1.0,False,False
HERA,21736,0.0182,1.0,False,False
HERA,21737,0.0196,1.0,False,False
HERA,21738,0.0197,1.0,False,False
HERA,21739,0.0193,1.0,False,False
HERA,21740,0.0193,1.0,False,False
HERA,21741,0.0187,1.0,False,False
HERA,21742,0.0174,1.0,False,False
HERA,21743,0.0163,1.0,False,False
HERA,21744,0.0152,1.0,False,False
HERA,21745,0.0138,1.0,False,False
HERA,21746,0.0123,1.0,False,False
HERA,21747,0.0111,1.0,False,False
HERA,21748,0.01,1.0,False,False
HERA,21749,0.0088,1.0,False,False
HERA,21750,0.0078,1.0,False,False
HERA,21751,0.0071,1.0,False,False
HERA,21752,0.0064,1.0,False,False
HERA,21753,0.0057,1.0,False,False
HERA,21754,0.0053,1.0,False,False
HERA,21755,0.005,1.0,False,False
HERA,21756,0.0047,1.0,False,False
HERA,21757,0.0045,1.0,False,False
HERA,21758,0.0044,1.0,False,False
HERA,21759,0.0043,1.0,False,False
HERA,21760,0.0042,1.0,False,False
HERA,21761,0.0041,1.0,False,False
HERA,21762,0.004,1.0,False,False
HERA,21763,0.0039,1.0,False,False
HERA,21764,0.0038,1.0,False,False
HERA,21765,0.0037,1.0,False,False
HERA,21766,0.0035,1.0,False,False
HERA,21767,0.0033,1.0,False,False
HERA,21768,0.0032,1.0,False,False
HERA,21769,0.003,1.0,False,False
HERA,21770,0.0028,1.0,False,False
HERA,21771,0.0026,1.0,False,False
HERA,21772,0.0024,1.0,False,False
HERA,21773,0.0023,1.0,False,False
HERA,21774,0.0021,1.0,False,False
HERA,21775,0.0019,1.0,False,False
HERA,21776,0.0018,1.0,False,False
HERA,21777,0.0017,1.0,False,False
HERA,21778,0.0015,1.0,False,False
HERA,21779,0.0014,1.0,False,False
HERA,21780,0.0013,1.0,False,False
HERA,21781,0.0013,1.0,False,False
HERA,21782,0.0012,1.0,False,False
HERA,21783,0.0011,1.0,False,False
HERA,21784,0.0011,1.0,False,False
HERA,21785,0.001,1.0,False,False
HERA,21786,0.001,1.0,False,False
HERA,21787,0.0009,1.0,False,False
HERA,21788,0.0009,1.0,False,False
HERA,21789,0.0008,1.0,False,False
HERA,21790,0.0008,1.0,False,False
HERA,21791,0.0008,1.0,False,False
HERA,21792,0.0007,1.0,False,False
HERA,21793,0.0007,1.0,False,False
HERA,21794,0.0006,1.0,False,False
HERA,21795,0.0006,1.0,False,False
HERA,21796,0.0006,1.0,False,False
HERA,21797,0.0005,1.0,False,False
HERA,21798,0.0005,1.0,False,False
HERA,21799,0.0005,1.0,False,False
HERA,21800,0.0004,1.0,False,False
HERA,21801,0.0004,1.0,False,False
HERA,21802,0.0004,1.0,False,False
HERA,21803,0.0004,1.0,False,False
HERA,21804,0.0003,1.0,False,False
HERA,21805,0.0003,1.0,False,False
HERA,21806,0.0003,1.0,False,False
HERA,21807,0.0003,1.0,False,False
HERA,21808,0.0003,1.0,False,False
HERA,21809,0.0003,1.0,False,False
HERA,21810,0.0002,1.0,False,False
HERA,21811,0.0002,1.0,False,False
HERA,21812,0.0002,1.0,False,False
HERA,21813,0.0002,1.0,False,False
HERA,21814,0.0002,1.0,False,False
HERA,21815,0.0002,1.0,False,False
HERA,21816,0.0002,1.0,False,False
HERA,21817,0.0002,1.0,False,False
HERA,21818,0.0002,1.0,False,False
HERA,21819,0.0001,1.0,False,False
HERA,21820,0.0001,1.0,False,False
HERA,21821,0.0001,1.0,False,False
HERA,21822,0.0001,1.0,False,False
HERA,21823,0.0001,1.0,False,False
HERA,21824,0.0001,1.0,False,False
HERA,21825,0.0001,1.0,False,False
HERA,21826,0.0001,1.0,False,False
HERA,21827,0.0001,1.0,False,False
HERA,21828,0.0001,1.0,False,False
HERA,21829,0.0001,1.0,False,False
HERA,21830,0.0001,1.0,False,False
HERA,21831,0.0001,1.0,False,False
HERA,21832,0.0001,1.0,False,False
HERA,21833,0.0001,1.0,False,False
HERA,21834,0.0001,1.0,False,False
HERA,21835,0.0001,1.0,False,False
HERA,21836,0.0001,1.0,False,False
HERA,21837,0.0,1.0,False,False
HERA,21838,0.0,1.0,False,False
HERA,21839,0.0,1.0,False,False
HERA,21840,0.0,1.0,False,False
HERA,21841,0.0,1.0,False,False
HERA,21842,0.0,1.0,False,False
HERA,21843,0.0,1.0,False,False
HERA,21844,0.0,1.0,False,False
HERA,21845,0.0,1.0,False,False
HERA,21846,0.0,1.0,False,False
HERA,21847,0.0,1.0,False,False
HERA,21848,0.0,1.0,False,False
HERA,21849,0.0,1.0,False,False
HERA,21850,0.0,1.0,False,False
HERA,21851,0.0,1.0,False,False
HERA,21852,0.0,1.0,False,False
HERA,21853,0.0,1.0,False,False
HERA,21854,0.0,1.0,False,False
HERA,21855,0.0,1.0,False,False
HERA,21856,0.0,1.0,False,False
HERA,21857,0.0,1.0,False,False
HERA,21858,0.0,1.0,False,False
HERA,21859,0.0,1.0,False,False
HERA,21860,0.0,1.0,False,False
HERA,21861,0.0,1.0,False,False
HERA,21862,0.0,1.0,False,False
HERA,21863,0.0,1.0,False,False
HERA,21864,0.0,1.0,False,False
HERA,21865,0.0,1.0,False,False
HERA,21866,0.0,1.0,False,False
HERA,21867,0.0,1.0,False,False
HERA,21868,0.0,1.0,False,False
HERA,21869,0.0,1.0,False,False
HERA,21870,0.0,1.0,False,False
HERA,21871,0.0,1.0,False,False
HERA,21872,0.0,1.0,False,False
HERA,21873,0.0,1.0,False,False
HERA,21874,0.0,1.0,False,False
HERA,21875,0.0,1.0,False,False
HERA,21876,0.0,1.0,False,False
HERA,21877,0.0,1.0,False,False
HERA,21878,0.0,1.0,False,False
HERA,21879,0.0,1.0,False,False
HERA,21880,0.0,1.0,False,False
HERA,21881,0.0,1.0,False,False
HERA,21882,0.0,1.0,False,False
HERA,21883,0.0,1.0,False,False
HERA,21884,0.0,1.0,False,False
HERA,21885,0.0,1.0,False,False
HERA,21886,0.0,1.0,False,False
HERA,21887,0.0,1.0,False,False
HERA,21888,0.0,1.0,False,False
HERA,21889,0.0,1.0,False,False
HERA,21890,0.0,1.0,False,False
HERA,21891,0.0,1.0,False,False
HERA,21892,0.0,1.0,False,False
HERA,21893,0.0,1.0,False,False
HERA,21894,0.0,1.0,False,False
HERA,21895,0.0,1.0,False,False
HERA,21896,0.0,1.0,False,False
HERA,21897,0.0,1.0,False,False
HERA,21898,0.0,1.0,False,False
HERA,21899,0.0,1.0,False,False
HERA,21900,0.0,1.0,False,False
HERA,21901,0.0,1.0,False,False
HERA,21902,0.0,1.0,False,False
HERA,21903,0.0,1.0,False,False
HERA,21904,0.0,1.0,False,False
HERA,21905,0.0,1.0,False,False
HERA,21906,0.0,1.0,False,False
HERA,21907,0.0,1.0,False,False
HERA,21908,0.0,1.0,False,False
HERA,21909,0.0,1.0,False,False
HERA,21910,0.0,1.0,False,False
HERA,21911,0.0,1.0,False,False
HERA,21912,0.0,1.0,False,False
HERA,21913,0.0,1.0,False,False
HERA,21914,0.0,1.0,False,False
HERA,21915,0.0,1.0,False,False
HERA,21916,0.0,1.0,False,False
HERA,21917,0.0,1.0,False,False
HERA,21918,0.0,1.0,False,False
HERA,21919,0.0,1.0,False,False
HERA,21920,0.0,1.0,False,False
HERA,21921,0.0,1.0,False,False
HERA,21922,0.0,1.0,False,False
HERA,21923,0.0,1.0,False,False
HERA,21924,0.0,1.0,False,False
HERA,21925,0.0,1.0,False,False
HERA,21926,0.0,1.0,False,False
HERA,21927,0.0,1.0,False,False
HERA,21928,0.0,1.0,False,False
HERA,21929,0.0,1.0,False,False
HERA,21930,0.0,1.0,False,False
HERA,21931,0.0,1.0,False,False
HERA,21932,0.0,1.0,False,False
HERA,21933,0.0,1.0,False,False
HERA,21934,0.0,1.0,False,False
HERA,21935,0.0,1.0,False,False
HERA,21936,0.0,1.0,False,False
HERA,21937,0.0,1.0,False,False
